pct,trial,seed,spearman,top3_jaccard
0.1,260,41,0.9552464007616128,1.0
0.1,261,41,0.9503759398496241,0.5
0.1,262,41,0.9559985632818976,0.5
0.1,263,41,0.9439639629573419,0.5
0.1,264,41,0.9319293626327859,0.5
0.1,265,41,0.9398496240601503,0.5
0.1,266,41,0.9266642249907929,1.0
0.1,267,41,0.9729323308270676,1.0
0.1,268,41,0.9759398496240601,0.5
0.1,269,41,0.8980820492199729,0.2
0.1,270,41,0.9684210526315788,0.5
0.1,271,41,0.9684210526315788,0.5
0.1,272,41,0.9605115384036058,0.5
0.1,273,41,0.9612637009238906,1.0
0.1,274,41,0.9278195488721804,0.5
0.1,275,41,0.9518796992481202,0.5
0.1,276,41,0.9654135338345864,1.0
0.1,277,41,0.9748026262890159,0.5
0.1,278,41,0.9413533834586465,0.5
0.1,279,41,0.9443609022556391,0.5
0.1,280,41,0.9458646616541352,0.5
0.1,281,41,0.9642723510050296,0.5
0.1,282,41,0.9714285714285714,0.5
0.1,283,41,0.9142857142857143,0.5
0.1,284,41,0.9533834586466164,0.5
0.1,285,41,0.9233082706766916,0.5
0.1,286,41,0.9071079994633899,0.5
0.1,287,41,0.908201912480245,0.5
0.1,288,41,0.9311772001125012,0.5
0.1,289,41,0.9533834586466164,0.2
0.1,290,41,0.9488339781587316,0.2
0.1,291,41,0.9218045112781955,1.0
0.1,292,41,0.9635201884847449,1.0
0.1,293,41,0.9518796992481202,0.2
0.1,294,41,0.956390977443609,0.5
0.1,295,41,0.9364423377544945,1.0
0.1,296,41,0.9432118004370571,0.5
0.1,297,41,0.924003271355212,1.0
0.1,298,41,0.8863809883195765,0.2
0.1,299,41,0.9097744360902256,0.5
0.1,300,41,0.9293233082706768,0.2
0.1,301,41,0.9507334256399045,0.5
0.1,302,41,0.9443609022556391,1.0
0.1,303,41,0.9278195488721804,0.2
0.1,304,41,0.9488721804511278,0.5
0.1,305,41,0.9669172932330825,1.0
0.1,306,41,0.9251598999502234,0.5
0.1,307,41,0.9548872180451128,0.5
0.1,308,41,0.9559985632818976,1.0
0.1,309,41,0.9319293626327859,1.0
0.1,310,41,0.9293233082706768,0.5
0.1,311,41,0.9386988253153485,0.5
0.1,312,41,0.8406015037593983,0.2
0.1,313,41,0.9383458646616539,0.5
0.1,314,41,0.9593984962406013,0.5
0.1,315,41,0.9131252996256676,0.5
0.1,316,41,0.9432118004370571,0.5
0.1,317,41,0.9191425997879455,0.5
0.1,318,41,0.9138774621459523,0.5
0.1,319,41,0.9458646616541352,0.5
0.1,320,41,0.9669172932330825,0.5
0.1,321,41,0.9127819548872179,0.5
0.1,322,41,0.9308270676691727,0.5
0.1,323,41,0.9593984962406013,0.5
0.1,324,41,0.918796992481203,0.2
0.1,325,41,0.9218045112781955,0.5
0.1,326,41,0.9684210526315788,1.0
0.1,327,41,0.9233082706766916,0.5
0.1,328,41,0.932330827067669,0.5
0.1,329,41,0.9514855881601892,0.5
0.1,330,41,0.9488721804511278,0.5
0.1,331,41,0.8992481203007519,0.2
0.1,332,41,0.8992481203007519,0.5
0.1,333,41,0.8770214986520004,0.2
0.1,334,41,0.9819548872180449,1.0
0.1,335,41,0.932330827067669,0.5
0.1,336,41,0.8747650110911461,0.5
0.1,337,41,0.849624060150376,0.2
0.1,338,41,0.8988342117402577,0.5
0.1,339,41,0.9277654996587756,1.0
0.1,340,41,0.9308270676691727,0.2
0.1,341,41,0.9744360902255638,0.5
0.1,342,41,0.9714285714285714,0.5
0.1,343,41,0.9048515119025357,0.2
0.1,344,41,0.9518796992481202,0.5
0.1,345,41,0.9488721804511278,1.0
0.1,346,41,0.9353383458646616,0.2
0.1,347,41,0.9218045112781955,0.5
0.1,348,41,0.9488721804511278,0.5
0.1,349,41,0.9804511278195487,1.0
0.1,350,41,0.9578947368421054,0.5
0.1,351,41,0.9443609022556391,1.0
0.1,352,41,0.9244077374299386,0.5
0.1,353,41,0.918796992481203,0.5
0.1,354,41,0.9669172932330825,0.5
0.1,355,41,0.9417074753964876,0.5
0.1,356,41,0.9714285714285714,1.0
0.1,357,41,0.9003385367808272,0.5
0.1,358,41,0.9503759398496241,0.5
0.1,359,41,0.9413533834586465,0.5
0.1,360,41,0.9443609022556391,1.0
0.1,361,41,0.9593984962406013,1.0
0.1,362,41,0.9082706766917292,0.5
0.1,363,41,0.9624060150375938,0.5
0.1,364,41,0.9578947368421054,0.5
0.1,365,41,0.9266642249907929,0.5
0.1,366,41,0.900751879699248,0.5
0.1,367,41,0.9609022556390976,1.0
0.1,368,41,0.900751879699248,0.5
0.1,369,41,0.9744360902255638,0.5
0.1,370,41,0.9684210526315788,0.5
0.1,371,41,0.9567507258021823,0.5
0.1,372,41,0.9729323308270676,0.5
0.1,373,41,0.9383458646616539,0.5
0.1,374,41,0.9101166495445288,0.2
0.1,375,41,0.9308270676691727,0.5
0.1,376,41,0.9654135338345864,1.0
0.1,377,41,0.9447161254776266,0.5
0.1,378,41,0.9356901752342097,0.5
0.1,379,41,0.9627680259644601,0.5
0.1,380,41,0.9548872180451128,0.5
0.1,381,41,0.8526315789473683,0.5
0.1,382,41,0.8676691729323308,0.2
